,val_loss,val_acc,loss,acc
0,0.6448773497481514,0.7389319038045579,0.6676692479437535,0.7241370753868155
1,0.644516241178878,0.7389319040767253,0.6635097314333537,0.7282562842351095
2,0.6425703493806135,0.7393289658079929,0.6649356844830523,0.7297699694663183
